respondent_id,xyz_vaccine,seasonal_vaccine
47491,0.2,0.5
47492,0.4,0.8
47493,0.2,0.2
47494,0.2,0.8
47495,0.2,0.3
47496,0.2,0.2
47497,0.2,0.8
47498,0.1,0.2
47499,0.7,0.8
47500,0.1,0.4
47501,0.4,0.4
47502,0.1,0.1
47503,0.2,0.4
47504,0.3,0.5
47505,0.2,0.4
47506,0.2,0.1
47507,0.2,0.2
47508,0.4,0.8
47509,0.1,0.3
47510,0.3,0.3
47511,0.5,0.7
47512,0.4,0.8
47513,0.2,0.1
47514,0.1,0.3
47515,0.2,0.6
47516,0.4,0.5
47517,0.2,0.3
47518,0.3,0.3
47519,0.6,0.7
47520,0.3,0.8
47521,0.2,0.2
47522,0.3,0.5
47523,0.2,0.5
47524,0.4,0.6
47525,0.2,0.2
47526,0.1,0.4
47527,0.4,0.6
47528,0.2,0.9
47529,0.2,0.3
47530,0.2,0.6
47531,0.2,0.4
47532,0.1,0.2
47533,0.2,0.5
47534,0.2,0.5
47535,0.4,0.7
47536,0.3,0.4
47537,0.2,0.3
47538,0.6,0.4
47539,0.8,0.9
47540,0.2,0.6
47541,0.1,0.1
47542,0.7,0.8
47543,0.2,0.3
47544,0.2,0.2
47545,0.4,0.8
47546,0.2,0.8
47547,0.2,0.5
47548,0.3,0.2
47549,0.2,0.2
47550,0.1,0.4
47551,0.2,0.8
47552,0.2,0.6
47553,0.2,0.2
47554,0.4,0.4
47555,0.2,0.3
47556,0.2,0.3
47557,0.0,0.8
47558,0.5,0.7
47559,0.7,0.8
47560,0.2,0.7
47561,0.2,0.6
47562,0.2,0.4
47563,0.1,0.1
47564,0.2,0.3
47565,0.3,0.7
47566,0.6,0.6
47567,0.3,0.6
47568,0.2,0.3
47569,0.3,0.2
47570,0.1,0.2
47571,0.5,0.7
47572,0.7,0.6
47573,0.2,0.6
47574,0.4,0.5
47575,0.2,0.6
47576,0.3,0.5
47577,0.1,0.7
47578,0.1,0.2
47579,0.3,0.6
47580,0.3,0.4
47581,0.2,0.3
47582,0.3,0.5
47583,0.2,0.1
47584,0.3,0.7
47585,0.2,0.8
47586,0.4,0.6
47587,0.6,0.8
47588,0.2,0.3
47589,0.4,0.8
47590,0.2,0.5
47591,0.2,0.2
47592,0.1,0.1
47593,0.2,0.2
47594,0.2,0.4
47595,0.2,0.3
47596,0.4,0.7
47597,0.2,0.3
47598,0.2,0.7
47599,0.1,0.1
47600,0.2,0.4
47601,0.2,0.4
47602,0.3,0.3
47603,0.2,0.3
47604,0.2,0.8
47605,0.2,0.2
47606,0.2,0.4
47607,0.1,0.1
47608,0.5,0.6
47609,0.3,0.3
47610,0.2,0.4
47611,0.1,0.6
47612,0.2,0.3
47613,0.6,0.6
47614,0.3,0.4
47615,0.7,0.8
47616,0.2,0.9
47617,0.3,0.5
47618,0.2,0.6
47619,0.2,0.4
47620,0.1,0.4
47621,0.2,0.4
47622,0.3,0.2
47623,0.1,0.7
47624,0.2,0.2
47625,0.1,0.1
47626,0.2,0.4
47627,0.5,0.6
47628,0.2,0.4
47629,0.3,0.8
47630,0.1,0.3
47631,0.1,0.2
47632,0.7,0.8
47633,0.2,0.4
47634,0.2,0.8
47635,0.1,0.2
47636,0.5,0.8
47637,0.2,0.5
47638,0.3,0.2
47639,0.2,0.3
47640,0.5,0.6
47641,0.2,0.5
47642,0.1,0.5
47643,0.4,0.4
47644,0.4,0.5
47645,0.4,0.8
47646,0.5,0.8
47647,0.3,0.6
47648,0.1,0.6
47649,0.2,0.5
47650,0.5,0.9
47651,0.2,0.1
47652,0.1,0.4
47653,0.5,0.7
47654,0.3,0.4
47655,0.2,0.4
47656,0.3,0.5
47657,0.2,0.6
47658,0.6,0.8
47659,0.1,0.8
47660,0.2,0.4
47661,0.4,0.7
47662,0.0,0.1
47663,0.2,0.8
47664,0.1,0.3
47665,0.2,0.2
47666,0.7,0.8
47667,0.1,0.3
47668,0.5,0.8
47669,0.3,0.7
47670,0.4,0.7
47671,0.3,0.6
47672,0.1,0.3
47673,0.2,0.4
47674,0.3,0.6
47675,0.2,0.7
47676,0.5,0.6
47677,0.3,0.4
47678,0.1,0.2
47679,0.4,0.6
47680,0.4,0.5
47681,0.3,0.7
47682,0.8,0.8
47683,0.1,0.2
47684,0.4,0.6
47685,0.2,0.7
47686,0.2,0.1
47687,0.4,0.4
47688,0.6,0.8
47689,0.2,0.2
47690,0.1,0.2
47691,0.4,0.3
47692,0.2,0.8
47693,0.2,0.7
47694,0.1,0.2
47695,0.1,0.8
47696,0.1,0.2
47697,0.1,0.2
47698,0.1,0.1
47699,0.6,0.7
47700,0.3,0.3
47701,0.2,0.6
47702,0.2,0.3
47703,0.1,0.2
47704,0.2,0.3
47705,0.1,0.8
47706,0.4,0.4
47707,0.1,0.2
47708,0.2,0.2
47709,0.3,0.7
47710,0.2,0.5
47711,0.2,0.2
47712,0.4,0.6
47713,0.4,0.7
47714,0.4,0.8
47715,0.1,0.8
47716,0.3,0.4
47717,0.1,0.8
47718,0.4,0.6
47719,0.1,0.4
47720,0.1,0.8
47721,0.4,0.6
47722,0.7,0.7
47723,0.4,0.6
47724,0.3,0.5
47725,0.2,0.3
47726,0.2,0.2
47727,0.3,0.7
47728,0.2,0.6
47729,0.5,0.6
47730,0.2,0.4
47731,0.2,0.2
47732,0.5,0.5
47733,0.3,0.6
47734,0.3,0.3
47735,0.2,0.4
47736,0.2,0.2
47737,0.2,0.2
47738,0.1,0.3
47739,0.5,0.6
47740,0.2,0.2
47741,0.5,0.7
47742,0.2,0.6
47743,0.3,0.4
47744,0.2,0.3
47745,0.3,0.6
47746,0.3,0.4
47747,0.5,0.8
47748,0.7,0.8
47749,0.2,0.2
47750,0.4,0.2
47751,0.6,0.8
47752,0.6,0.8
47753,0.0,0.2
47754,0.6,0.7
47755,0.2,0.8
47756,0.5,0.8
47757,0.1,0.7
47758,0.3,0.6
47759,0.2,0.2
47760,0.2,0.3
47761,0.2,0.8
47762,0.1,0.1
47763,0.4,0.8
47764,0.2,0.1
47765,0.3,0.6
47766,0.3,0.3
47767,0.1,0.7
47768,0.5,0.4
47769,0.3,0.6
47770,0.4,0.8
47771,0.2,0.3
47772,0.2,0.4
47773,0.2,0.4
47774,0.1,0.2
47775,0.2,0.2
47776,0.5,0.7
47777,0.2,0.2
47778,0.1,0.3
47779,0.2,0.4
47780,0.6,0.7
47781,0.1,0.1
47782,0.2,0.2
47783,0.3,0.3
47784,0.2,0.3
47785,0.2,0.2
47786,0.5,0.2
47787,0.2,0.2
47788,0.1,0.5
47789,0.5,0.8
47790,0.1,0.8
47791,0.4,0.5
47792,0.1,0.2
47793,0.1,0.6
47794,0.2,0.2
47795,0.3,0.5
47796,0.2,0.4
47797,0.2,0.7
47798,0.3,0.2
47799,0.2,0.3
47800,0.1,0.6
47801,0.2,0.4
47802,0.4,0.6
47803,0.2,0.2
47804,0.4,0.3
47805,0.2,0.3
47806,0.1,0.3
47807,0.5,0.6
47808,0.3,0.4
47809,0.6,0.8
47810,0.2,0.6
47811,0.4,0.7
47812,0.1,0.8
47813,0.3,0.4
47814,0.2,0.1
47815,0.2,0.3
47816,0.3,0.5
47817,0.1,0.0
47818,0.2,0.4
47819,0.6,0.2
47820,0.2,0.4
47821,0.6,0.5
47822,0.2,0.8
47823,0.2,0.3
47824,0.2,0.6
47825,0.1,0.3
47826,0.4,0.6
47827,0.7,0.7
47828,0.2,0.7
47829,0.1,0.2
47830,0.0,0.5
47831,0.1,0.3
47832,0.1,0.1
47833,0.2,0.6
47834,0.2,0.3
47835,0.2,0.3
47836,0.2,0.2
47837,0.3,0.5
47838,0.2,0.8
47839,0.1,0.7
47840,0.1,0.6
47841,0.2,0.3
47842,0.2,0.3
47843,0.3,0.3
47844,0.4,0.8
47845,0.4,0.4
47846,0.2,0.6
47847,0.7,0.9
47848,0.3,0.8
47849,0.2,0.2
47850,0.3,0.5
47851,0.6,0.7
47852,0.0,0.4
47853,0.6,0.7
47854,0.2,0.8
47855,0.1,0.1
47856,0.2,0.1
47857,0.4,0.6
47858,0.2,0.7
47859,0.2,0.7
47860,0.3,0.3
47861,0.1,0.2
47862,0.1,0.1
47863,0.2,0.4
47864,0.3,0.4
47865,0.5,0.7
47866,0.2,0.4
47867,0.2,0.2
47868,0.2,0.4
47869,0.2,0.5
47870,0.3,0.2
47871,0.5,0.6
47872,0.5,0.7
47873,0.2,0.2
47874,0.1,0.8
47875,0.3,0.4
47876,0.2,0.2
47877,0.1,0.1
47878,0.1,0.1
47879,0.4,0.7
47880,0.1,0.8
47881,0.2,0.2
47882,0.5,0.4
47883,0.2,0.2
47884,0.2,0.5
47885,0.2,0.4
47886,0.1,0.2
47887,0.2,0.3
47888,0.2,0.2
47889,0.2,0.5
47890,0.3,0.6
47891,0.1,0.5
47892,0.4,0.4
47893,0.2,0.0
47894,0.2,0.2
47895,0.2,0.7
47896,0.1,0.3
47897,0.3,0.5
47898,0.2,0.1
47899,0.4,0.3
47900,0.2,0.4
47901,0.3,0.4
47902,0.2,0.7
47903,0.5,0.6
47904,0.1,0.7
47905,0.4,0.6
47906,0.2,0.6
47907,0.1,0.8
47908,0.4,0.6
47909,0.4,0.7
47910,0.3,0.5
47911,0.2,0.4
47912,0.2,0.8
47913,0.2,0.4
47914,0.2,0.2
47915,0.2,0.4
47916,0.2,0.3
47917,0.3,0.2
47918,0.1,0.1
47919,0.2,0.4
47920,0.3,0.5
47921,0.2,0.1
47922,0.2,0.2
47923,0.3,0.4
47924,0.2,0.8
47925,0.1,0.8
47926,0.1,0.8
47927,0.2,0.2
47928,0.8,0.8
47929,0.2,0.5
47930,0.2,0.4
47931,0.1,0.2
47932,0.2,0.3
47933,0.2,0.3
47934,0.2,0.2
47935,0.5,0.6
47936,0.7,0.8
47937,0.7,0.6
47938,0.2,0.6
47939,0.3,0.8
47940,0.5,0.8
47941,0.3,0.5
47942,0.3,0.3
47943,0.4,0.4
47944,0.2,0.7
47945,0.3,0.4
47946,0.7,0.7
47947,0.2,0.6
47948,0.2,0.6
47949,0.2,0.6
47950,0.8,0.8
47951,0.2,0.1
47952,0.2,0.1
47953,0.1,0.3
47954,0.2,0.7
47955,0.4,0.3
47956,0.7,0.8
47957,0.2,0.3
47958,0.2,0.5
47959,0.3,0.8
47960,0.2,0.7
47961,0.6,0.7
47962,0.4,0.6
47963,0.2,0.5
47964,0.2,0.2
47965,0.4,0.4
47966,0.2,0.6
47967,0.1,0.9
47968,0.2,0.4
47969,0.2,0.2
47970,0.2,0.7
47971,0.2,0.4
47972,0.1,0.3
47973,0.3,0.5
47974,0.2,0.4
47975,0.2,0.4
47976,0.2,0.3
47977,0.3,0.5
47978,0.1,0.5
47979,0.1,0.1
47980,0.6,0.6
47981,0.2,0.4
47982,0.2,0.3
47983,0.1,0.1
47984,0.1,0.1
47985,0.2,0.2
47986,0.2,0.2
47987,0.1,0.1
47988,0.8,0.9
47989,0.2,0.2
47990,0.3,0.4
47991,0.4,0.7
47992,0.4,0.5
47993,0.2,0.6
47994,0.4,0.5
47995,0.6,0.8
47996,0.6,0.6
47997,0.0,0.1
47998,0.8,0.8
47999,0.3,0.4
48000,0.2,0.2
48001,0.4,0.6
48002,0.3,0.3
48003,0.2,0.6
48004,0.1,0.5
48005,0.3,0.4
48006,0.3,0.6
48007,0.3,0.3
48008,0.3,0.8
48009,0.2,0.2
48010,0.2,0.4
48011,0.3,0.5
48012,0.5,0.7
48013,0.3,0.3
48014,0.4,0.4
48015,0.2,0.2
48016,0.2,0.4
48017,0.1,0.2
48018,0.3,0.8
48019,0.5,0.6
48020,0.2,0.8
48021,0.2,0.5
48022,0.2,0.2
48023,0.1,0.2
48024,0.1,0.7
48025,0.2,0.2
48026,0.1,0.2
48027,0.1,0.2
48028,0.2,0.3
48029,0.1,0.4
48030,0.4,0.8
48031,0.2,0.5
48032,0.2,0.5
48033,0.1,0.3
48034,0.3,0.2
48035,0.2,0.2
48036,0.1,0.1
48037,0.1,0.5
48038,0.5,0.7
48039,0.1,0.8
48040,0.3,0.7
48041,0.5,0.8
48042,0.2,0.1
48043,0.2,0.4
48044,0.6,0.8
48045,0.2,0.6
48046,0.2,0.3
48047,0.1,0.8
48048,0.2,0.5
48049,0.2,0.6
48050,0.2,0.8
48051,0.2,0.4
48052,0.1,0.1
48053,0.7,0.8
48054,0.3,0.3
48055,0.2,0.5
48056,0.6,0.9
48057,0.1,0.1
48058,0.1,0.8
48059,0.2,0.4
48060,0.8,0.7
48061,0.2,0.4
48062,0.2,0.4
48063,0.2,0.4
48064,0.2,0.6
48065,0.1,0.1
48066,0.2,0.3
48067,0.2,0.2
48068,0.7,0.9
48069,0.3,0.7
48070,0.2,0.9
48071,0.4,0.6
48072,0.1,0.0
48073,0.4,0.4
48074,0.5,0.7
48075,0.1,0.7
48076,0.6,0.8
48077,0.3,0.3
48078,0.1,0.2
48079,0.2,0.4
48080,0.1,0.7
48081,0.2,0.8
48082,0.3,0.4
48083,0.3,0.5
48084,0.4,0.6
48085,0.2,0.2
48086,0.1,0.2
48087,0.2,0.7
48088,0.2,0.1
48089,0.2,0.9
48090,0.3,0.4
48091,0.5,0.8
48092,0.2,0.1
48093,0.3,0.6
48094,0.2,0.5
48095,0.7,0.8
48096,0.2,0.4
48097,0.1,0.7
48098,0.2,0.5
48099,0.4,0.4
48100,0.2,0.4
48101,0.3,0.5
48102,0.7,0.6
48103,0.2,0.3
48104,0.3,0.6
48105,0.2,0.8
48106,0.3,0.5
48107,0.6,0.7
48108,0.2,0.2
48109,0.3,0.3
48110,0.2,0.8
48111,0.2,0.5
48112,0.0,0.1
48113,0.2,0.7
48114,0.2,0.2
48115,0.2,0.6
48116,0.1,0.5
48117,0.1,0.2
48118,0.2,0.5
48119,0.4,0.4
48120,0.3,0.8
48121,0.2,0.2
48122,0.2,0.8
48123,0.1,0.1
48124,0.4,0.3
48125,0.3,0.4
48126,0.1,0.3
48127,0.1,0.3
48128,0.2,0.7
48129,0.3,0.3
48130,0.6,0.7
48131,0.3,0.5
48132,0.3,0.2
48133,0.3,0.3
48134,0.2,0.6
48135,0.6,0.7
48136,0.8,1.0
48137,0.3,0.7
48138,0.1,0.4
48139,0.8,0.8
48140,0.2,0.2
48141,0.2,0.1
48142,0.7,0.8
48143,0.2,0.5
48144,0.8,0.9
48145,0.3,0.3
48146,0.3,0.5
48147,0.2,0.7
48148,0.1,0.3
48149,0.2,0.2
48150,0.5,0.5
48151,0.5,0.5
48152,0.2,0.2
48153,0.4,0.8
48154,0.3,0.4
48155,0.6,0.8
48156,0.2,0.2
48157,0.3,0.3
48158,0.2,0.5
48159,0.4,0.3
48160,0.1,0.1
48161,0.1,0.2
48162,0.7,0.8
48163,0.2,0.2
48164,0.2,0.4
48165,0.6,0.7
48166,0.3,0.1
48167,0.6,0.6
48168,0.4,0.6
48169,0.2,0.3
48170,0.2,0.2
48171,0.1,0.8
48172,0.2,0.4
48173,0.4,0.3
48174,0.5,0.6
48175,0.2,0.2
48176,0.2,0.3
48177,0.5,0.7
48178,0.4,0.6
48179,0.2,0.2
48180,0.3,0.5
48181,0.3,0.3
48182,0.1,0.5
48183,0.2,0.2
48184,0.1,0.1
48185,0.2,0.6
48186,0.7,0.8
48187,0.3,0.7
48188,0.1,0.3
48189,0.3,0.4
48190,0.1,0.2
48191,0.7,0.9
48192,0.3,0.6
48193,0.2,0.2
48194,0.3,0.5
48195,0.2,0.2
48196,0.1,0.4
48197,0.2,0.8
48198,0.2,0.4
48199,0.3,0.4
48200,0.1,0.2
48201,0.1,0.5
48202,0.1,0.2
48203,0.3,0.3
48204,0.6,0.8
48205,0.5,0.6
48206,0.1,0.1
48207,0.3,0.3
48208,0.2,0.5
48209,0.4,0.8
48210,0.2,0.3
48211,0.2,0.2
48212,0.2,0.5
48213,0.1,0.2
48214,0.6,0.7
48215,0.2,0.2
48216,0.1,0.0
48217,0.5,0.9
48218,0.2,0.5
48219,0.3,0.6
48220,0.2,0.2
48221,0.5,0.3
48222,0.2,0.3
48223,0.4,0.6
48224,0.2,0.2
48225,0.3,0.9
48226,0.2,0.2
48227,0.6,0.6
48228,0.2,0.4
48229,0.7,0.7
48230,0.3,0.4
48231,0.3,0.2
48232,0.2,0.3
48233,0.2,0.3
48234,0.3,0.2
48235,0.6,0.8
48236,0.4,0.8
48237,0.0,0.0
48238,0.3,0.3
48239,0.3,0.8
48240,0.6,0.8
48241,0.2,0.4
48242,0.4,0.4
48243,0.2,0.2
48244,0.2,0.5
48245,0.5,0.7
48246,0.2,0.5
48247,0.2,0.3
48248,0.2,0.2
48249,0.2,0.3
48250,0.4,0.7
48251,0.2,0.2
48252,0.3,0.6
48253,0.1,0.2
48254,0.3,0.9
48255,0.5,0.8
48256,0.3,0.6
48257,0.2,0.5
48258,0.2,0.2
48259,0.6,0.8
48260,0.2,0.6
48261,0.2,0.2
48262,0.3,0.7
48263,0.2,0.1
48264,0.1,0.4
48265,0.2,0.4
48266,0.3,0.2
48267,0.3,0.4
48268,0.8,0.9
48269,0.3,0.5
48270,0.5,0.8
48271,0.2,0.2
48272,0.3,0.8
48273,0.1,0.2
48274,0.5,0.9
48275,0.3,0.5
48276,0.2,0.9
48277,0.2,0.7
48278,0.3,0.4
48279,0.1,0.2
48280,0.2,0.2
48281,0.2,0.4
48282,0.3,0.7
48283,0.4,0.5
48284,0.2,0.5
48285,0.2,0.5
48286,0.1,0.8
48287,0.2,0.4
48288,0.4,0.6
48289,0.3,0.3
48290,0.6,0.8
48291,0.4,0.5
48292,0.2,0.7
48293,0.1,0.1
48294,0.8,0.9
48295,0.3,0.5
48296,0.5,0.8
48297,0.3,0.6
48298,0.2,0.5
48299,0.4,0.6
48300,0.1,0.2
48301,0.2,0.4
48302,0.2,0.2
48303,0.3,0.1
48304,0.3,0.3
48305,0.1,0.6
48306,0.3,0.2
48307,0.1,0.2
48308,0.2,0.3
48309,0.4,0.4
48310,0.3,0.4
48311,0.1,0.3
48312,0.2,0.3
48313,0.4,0.5
48314,0.1,0.2
48315,0.1,0.3
48316,0.2,0.3
48317,0.2,0.3
48318,0.2,0.3
48319,0.2,0.2
48320,0.4,0.6
48321,0.1,0.1
48322,0.2,0.4
48323,0.2,0.3
48324,0.1,0.2
48325,0.2,0.3
48326,0.5,0.8
48327,0.2,0.2
48328,0.1,0.8
48329,0.2,0.1
48330,0.2,0.7
48331,0.5,0.4
48332,0.1,0.7
48333,0.2,0.3
48334,0.2,0.2
48335,0.4,0.8
48336,0.2,0.3
48337,0.2,0.8
48338,0.2,0.3
48339,0.2,0.1
48340,0.2,0.4
48341,0.7,0.8
48342,0.2,0.4
48343,0.8,0.9
48344,0.2,0.5
48345,0.3,0.6
48346,0.2,0.6
48347,0.1,0.1
48348,0.2,0.1
48349,0.2,0.4
48350,0.5,0.8
48351,0.4,0.7
48352,0.2,0.8
48353,0.3,0.4
48354,0.2,0.8
48355,0.2,0.2
48356,0.2,0.6
48357,0.2,0.5
48358,0.3,0.7
48359,0.2,0.5
48360,0.4,0.6
48361,0.3,0.7
48362,0.1,0.3
48363,0.2,0.6
48364,0.3,0.6
48365,0.4,0.7
48366,0.3,0.6
48367,0.5,0.6
48368,0.4,0.6
48369,0.5,0.5
48370,0.2,0.5
48371,0.2,0.7
48372,0.2,0.5
48373,0.4,0.6
48374,0.1,0.7
48375,0.2,0.3
48376,0.1,0.5
48377,0.2,0.1
48378,0.3,0.3
48379,0.2,0.2
48380,0.2,0.4
48381,0.2,0.4
48382,0.6,0.7
48383,0.1,0.1
48384,0.2,0.2
48385,0.3,0.4
48386,0.1,0.1
48387,0.2,0.3
48388,0.3,0.2
48389,0.2,0.5
48390,0.2,0.2
48391,0.1,0.6
48392,0.2,0.6
48393,0.7,0.8
48394,0.5,0.7
48395,0.3,0.6
48396,0.7,0.7
48397,0.5,0.6
48398,0.2,0.4
48399,0.4,0.7
48400,0.2,0.7
48401,0.2,0.8
48402,0.5,0.6
48403,0.2,0.1
48404,0.1,0.2
48405,0.2,0.2
48406,0.4,0.2
48407,0.2,0.6
48408,0.2,0.2
48409,0.2,0.6
48410,0.2,0.3
48411,0.2,0.1
48412,0.1,0.3
48413,0.3,0.7
48414,0.2,0.3
48415,0.6,0.8
48416,0.2,0.8
48417,0.2,0.2
48418,0.4,0.6
48419,0.6,0.6
48420,0.2,0.2
48421,0.2,0.6
48422,0.4,0.8
48423,0.4,0.8
48424,0.2,0.6
48425,0.1,0.4
48426,0.1,0.3
48427,0.1,0.2
48428,0.2,0.3
48429,0.3,0.3
48430,0.1,0.6
48431,0.2,0.7
48432,0.2,0.3
48433,0.2,0.3
48434,0.8,0.9
48435,0.4,0.4
48436,0.1,0.4
48437,0.3,0.4
48438,0.3,0.8
48439,0.1,0.5
48440,0.2,0.8
48441,0.2,0.2
48442,0.3,0.7
48443,0.2,0.8
48444,0.5,0.8
48445,0.2,0.8
48446,0.2,0.6
48447,0.2,0.5
48448,0.2,0.2
48449,0.4,0.6
48450,0.3,0.2
48451,0.2,0.6
48452,0.2,0.4
48453,0.1,0.7
48454,0.3,0.5
48455,0.2,0.2
48456,0.1,0.2
48457,0.4,0.6
48458,0.2,0.7
48459,0.2,0.3
48460,0.1,0.3
48461,0.2,0.2
48462,0.3,0.7
48463,0.3,0.5
48464,0.3,0.2
48465,0.2,0.4
48466,0.3,0.3
48467,0.3,0.6
48468,0.2,0.6
48469,0.2,0.6
48470,0.3,0.4
48471,0.4,0.5
48472,0.5,0.7
48473,0.5,0.9
48474,0.2,0.2
48475,0.3,0.3
48476,0.2,0.6
48477,0.4,0.7
48478,0.2,0.2
48479,0.3,0.6
48480,0.2,0.2
48481,0.2,0.2
48482,0.1,0.6
48483,0.3,0.8
48484,0.2,0.4
48485,0.6,0.7
48486,0.2,0.4
48487,0.2,0.4
48488,0.2,0.3
48489,0.3,0.4
48490,0.2,0.8
48491,0.4,0.5
48492,0.5,0.8
48493,0.2,0.4
48494,0.1,0.2
48495,0.2,0.8
48496,0.1,0.1
48497,0.3,0.7
48498,0.1,0.1
48499,0.3,0.7
48500,0.2,0.6
48501,0.3,0.5
48502,0.1,0.6
48503,0.2,0.3
48504,0.2,0.2
48505,0.1,0.2
48506,0.5,0.7
48507,0.3,0.3
48508,0.5,0.7
48509,0.4,0.8
48510,0.2,0.4
48511,0.3,0.3
48512,0.1,0.4
48513,0.2,0.3
48514,0.1,0.6
48515,0.2,0.6
48516,0.2,0.6
48517,0.2,0.9
48518,0.3,0.4
48519,0.1,0.7
48520,0.2,0.4
48521,0.2,0.7
48522,0.4,0.5
48523,0.2,0.8
48524,0.6,0.8
48525,0.4,0.2
48526,0.6,0.8
48527,0.3,0.5
48528,0.3,0.6
48529,0.2,0.8
48530,0.2,0.4
48531,0.5,0.8
48532,0.3,0.6
48533,0.4,0.6
48534,0.2,0.2
48535,0.2,0.2
48536,0.4,0.5
48537,0.1,0.2
48538,0.3,0.3
48539,0.1,0.2
48540,0.2,0.5
48541,0.2,0.1
48542,0.2,0.3
48543,0.3,0.4
48544,0.2,0.2
48545,0.6,0.7
48546,0.2,0.5
48547,0.2,0.5
48548,0.3,0.3
48549,0.2,0.6
48550,0.1,0.8
48551,0.2,0.5
48552,0.2,0.7
48553,0.2,0.6
48554,0.1,0.4
48555,0.4,0.5
48556,0.1,0.4
48557,0.6,0.8
48558,0.2,0.3
48559,0.2,0.5
48560,0.4,0.6
48561,0.2,0.8
48562,0.1,0.2
48563,0.3,0.4
48564,0.2,0.2
48565,0.4,0.5
48566,0.3,0.6
48567,0.4,0.4
48568,0.3,0.3
48569,0.2,0.2
48570,0.2,0.6
48571,0.3,0.5
48572,0.5,0.9
48573,0.2,0.3
48574,0.2,0.5
48575,0.2,0.2
48576,0.1,0.2
48577,0.4,0.6
48578,0.8,0.8
48579,0.5,0.6
48580,0.2,0.5
48581,0.1,0.8
48582,0.1,0.9
48583,0.2,0.2
48584,0.6,0.7
48585,0.2,0.7
48586,0.3,0.3
48587,0.2,0.8
48588,0.3,0.7
48589,0.4,0.4
48590,0.1,0.2
48591,0.2,0.2
48592,0.5,0.8
48593,0.3,0.5
48594,0.3,0.8
48595,0.2,0.4
48596,0.2,0.6
48597,0.2,0.7
48598,0.4,0.5
48599,0.6,0.8
48600,0.5,0.9
48601,0.1,0.5
48602,0.7,0.7
48603,0.2,0.4
48604,0.7,0.7
48605,0.2,0.1
48606,0.8,0.9
48607,0.4,0.6
48608,0.2,0.3
48609,0.2,0.8
48610,0.2,0.4
48611,0.5,0.5
48612,0.2,0.8
48613,0.4,0.4
48614,0.2,0.2
48615,0.3,0.2
48616,0.6,0.7
48617,0.6,0.7
48618,0.2,0.6
48619,0.4,0.2
48620,0.6,0.8
48621,0.2,0.4
48622,0.0,0.4
48623,0.1,0.3
48624,0.3,0.2
48625,0.1,0.4
48626,0.1,0.1
48627,0.3,0.3
48628,0.3,0.2
48629,0.2,0.1
48630,0.1,0.2
48631,0.2,0.6
48632,0.3,0.2
48633,0.0,0.1
48634,0.1,0.3
48635,0.2,0.5
48636,0.1,0.2
48637,0.5,0.7
48638,0.2,0.3
48639,0.3,0.3
48640,0.3,0.4
48641,0.2,0.7
48642,0.4,0.3
48643,0.5,0.6
48644,0.2,0.4
48645,0.1,0.8
48646,0.3,0.6
48647,0.0,0.0
48648,0.2,0.3
48649,0.1,0.5
48650,0.5,0.8
48651,0.2,0.4
48652,0.8,0.9
48653,0.1,0.2
48654,0.2,0.3
48655,0.1,0.2
48656,0.6,0.8
48657,0.4,0.8
48658,0.5,0.5
48659,0.3,0.4
48660,0.1,0.3
48661,0.2,0.8
48662,0.1,0.9
48663,0.3,0.6
48664,0.2,0.3
48665,0.1,0.4
48666,0.1,0.6
48667,0.1,0.1
48668,0.1,0.1
48669,0.2,0.6
48670,0.2,0.4
48671,0.4,0.7
48672,0.3,0.3
48673,0.2,0.6
48674,0.3,0.5
48675,0.2,0.1
48676,0.3,0.1
48677,0.2,0.8
48678,0.2,0.4
48679,0.6,0.8
48680,0.3,0.5
48681,0.2,0.6
48682,0.2,0.3
48683,0.1,0.5
48684,0.1,0.2
48685,0.2,0.2
48686,0.1,0.8
48687,0.5,0.8
48688,0.2,0.7
48689,0.1,0.5
48690,0.4,0.5
48691,0.3,0.8
48692,0.2,0.7
48693,0.5,0.4
48694,0.2,0.7
48695,0.3,0.5
48696,0.3,0.4
48697,0.7,0.8
48698,0.4,0.3
48699,0.4,0.8
48700,0.6,0.8
48701,0.4,0.4
48702,0.1,0.1
48703,0.4,0.6
48704,0.3,0.2
48705,0.4,0.5
48706,0.4,0.4
48707,0.1,0.1
48708,0.4,0.4
48709,0.1,0.8
48710,0.2,0.2
48711,0.3,0.6
48712,0.2,0.3
48713,0.4,0.4
48714,0.4,0.5
48715,0.2,0.2
48716,0.2,0.5
48717,0.7,0.7
48718,0.3,0.9
48719,0.5,0.6
48720,0.2,0.6
48721,0.7,0.8
48722,0.7,0.8
48723,0.2,0.3
48724,0.0,0.0
48725,0.2,0.2
48726,0.4,0.5
48727,0.2,0.4
48728,0.4,0.7
48729,0.3,0.4
48730,0.4,0.6
48731,0.3,0.2
48732,0.4,0.5
48733,0.4,0.5
48734,0.1,0.0
48735,0.7,0.7
48736,0.1,0.1
48737,0.5,0.6
48738,0.1,0.2
48739,0.4,0.8
48740,0.1,0.8
48741,0.2,0.2
48742,0.1,0.2
48743,0.1,0.1
48744,0.1,0.1
48745,0.1,0.4
48746,0.2,0.3
48747,0.2,0.3
48748,0.3,0.6
48749,0.7,0.8
48750,0.3,0.5
48751,0.2,0.8
48752,0.2,0.7
48753,0.2,0.2
48754,0.3,0.4
48755,0.4,0.5
48756,0.2,0.4
48757,0.1,0.2
48758,0.4,0.6
48759,0.2,0.3
48760,0.1,0.7
